chip_stem,scene_stem,source,sza_bin,split,date,hour_utc,region,wind_speed_10m,temp_2m,pass_wind,pass_temp,pass_both
S2B_MSIL1C_20181003T141019_N0500_R053_T25WDQ_20230619T164213_r0512_c10496,S2B_MSIL1C_20181003T141019_N0500_R053_T25WDQ_20230619T164213,roboflow,sza_70_75,train,2018-10-03,14,KQ,0.42,-1.60,True,False,False
S2B_MSIL1C_20181003T141019_N0500_R053_T25WDQ_20230619T164213_r0000_c10496,S2B_MSIL1C_20181003T141019_N0500_R053_T25WDQ_20230619T164213,roboflow,sza_70_75,train,2018-10-03,14,KQ,0.42,-1.60,True,False,False
S2B_MSIL1C_20181003T141019_N0500_R053_T25WEQ_20230619T164213_r0512_c0768,S2B_MSIL1C_20181003T141019_N0500_R053_T25WEQ_20230619T164213,roboflow,sza_70_75,train,2018-10-03,14,KQ,0.42,-1.60,True,False,False
S2B_MSIL1C_20181003T141019_N0500_R053_T25WEQ_20230619T164213_r0512_c1792,S2B_MSIL1C_20181003T141019_N0500_R053_T25WEQ_20230619T164213,roboflow,sza_70_75,val,2018-10-03,14,KQ,0.42,-1.60,True,False,False
S2B_MSIL1C_20181003T141019_N0500_R053_T25WEQ_20230619T164213_r0000_c1024,S2B_MSIL1C_20181003T141019_N0500_R053_T25WEQ_20230619T164213,roboflow,sza_70_75,val,2018-10-03,14,KQ,0.42,-1.60,True,False,False
S2B_MSIL1C_20191104T140249_N0500_R010_T25WDS_20230525T120804_r9472_c10496,S2B_MSIL1C_20191104T140249_N0500_R010_T25WDS_20230525T120804,roboflow,sza_gt75,train,2019-11-04,14,KQ,0.32,-9.10,True,False,False
S2B_MSIL1C_20171002T135009_N0500_R110_T25WDR_20230817T124207_r9984_c10240,S2B_MSIL1C_20171002T135009_N0500_R110_T25WDR_20230817T124207,roboflow,sza_70_75,train,2017-10-02,13,KQ,0.50,4.90,True,True,True
S2B_MSIL1C_20171002T135009_N0500_R110_T25WDR_20230817T124207_r10496_c10240,S2B_MSIL1C_20171002T135009_N0500_R110_T25WDR_20230817T124207,roboflow,sza_70_75,train,2017-10-02,13,KQ,0.50,4.90,True,True,True
S2B_MSIL1C_20171002T135009_N0500_R110_T25WDR_20230817T124207_r9984_c10496,S2B_MSIL1C_20171002T135009_N0500_R110_T25WDR_20230817T124207,roboflow,sza_70_75,train,2017-10-02,13,KQ,0.50,4.90,True,True,True
S2B_MSIL1C_20171002T135009_N0500_R110_T25WDR_20230817T124207_r9472_c9984,S2B_MSIL1C_20171002T135009_N0500_R110_T25WDR_20230817T124207,roboflow,sza_70_75,train,2017-10-02,13,KQ,0.50,4.90,True,True,True
S2A_MSIL1C_20180918T141001_N0500_R053_T25WES_20230707T155818_r8960_c1792,S2A_MSIL1C_20180918T141001_N0500_R053_T25WES_20230707T155818,roboflow,sza_65_70,train,2018-09-18,14,KQ,0.50,3.20,True,True,True
S2B_MSIL1C_20201009T140009_N0500_R010_T25WDQ_20230305T173153_r0512_c10240,S2B_MSIL1C_20201009T140009_N0500_R010_T25WDQ_20230305T173153,roboflow,sza_70_75,train,2020-10-09,14,KQ,0.50,5.40,True,True,True
S2B_MSIL1C_20201104T142359_N0500_R096_T24WWU_20230318T134630_r8448_c3584,S2B_MSIL1C_20201104T142359_N0500_R096_T24WWU_20230318T134630,roboflow,sza_gt75,train,2020-11-04,14,SK,5.59,-0.30,True,False,False
S2B_MSIL1C_20201104T142359_N0500_R096_T24WWU_20230318T134630_r9472_c3584,S2B_MSIL1C_20201104T142359_N0500_R096_T24WWU_20230318T134630,roboflow,sza_gt75,train,2020-11-04,14,SK,5.59,-0.30,True,False,False
S2B_MSIL1C_20201104T142359_N0500_R096_T24WWU_20230318T134630_r9984_c3584,S2B_MSIL1C_20201104T142359_N0500_R096_T24WWU_20230318T134630,roboflow,sza_gt75,val,2020-11-04,14,SK,5.59,-0.30,True,False,False
S2B_MSIL1C_20201104T142359_N0500_R096_T24WWU_20230318T134630_r8704_c4096,S2B_MSIL1C_20201104T142359_N0500_R096_T24WWU_20230318T134630,roboflow,sza_gt75,test,2020-11-04,14,SK,5.59,-0.30,True,False,False
S2B_MSIL1C_20201104T142359_N0500_R096_T24WWU_20230318T134630_r8960_c3072,S2B_MSIL1C_20201104T142359_N0500_R096_T24WWU_20230318T134630,roboflow,sza_gt75,test,2020-11-04,14,SK,5.59,-0.30,True,False,False
S2A_MSIL1C_20160918T141002_N0500_R053_T25WDR_20230922T140258_r9728_c9984,S2A_MSIL1C_20160918T141002_N0500_R053_T25WDR_20230922T140258,roboflow,sza_65_70,train,2016-09-18,14,KQ,2.06,-2.30,True,False,False
S2A_MSIL1C_20170920T140011_N0500_R010_T25WDR_20230809T203105_r10240_c9984,S2A_MSIL1C_20170920T140011_N0500_R010_T25WDR_20230809T203105,roboflow,sza_65_70,train,2017-09-20,14,KQ,0.61,7.00,True,True,True
S2A_MSIL1C_20181001T142141_N0500_R096_T24WVT_20230619T094106_r4608_c9984,S2A_MSIL1C_20181001T142141_N0500_R096_T24WVT_20230619T094106,roboflow,sza_65_70,train,2018-10-01,14,SK,2.62,1.00,True,True,True
S2A_MSIL1C_20181001T142141_N0500_R096_T24WVT_20230619T094106_r7424_c10240,S2A_MSIL1C_20181001T142141_N0500_R096_T24WVT_20230619T094106,roboflow,sza_65_70,train,2018-10-01,14,SK,2.62,1.00,True,True,True
S2A_MSIL1C_20181001T142141_N0500_R096_T24WVT_20230619T094106_r4608_c10240,S2A_MSIL1C_20181001T142141_N0500_R096_T24WVT_20230619T094106,roboflow,sza_65_70,test,2018-10-01,14,SK,2.62,1.00,True,True,True
S2A_MSIL1C_20201003T143041_N0500_R139_T24WVT_20230306T133643_r5376_c10240,S2A_MSIL1C_20201003T143041_N0500_R139_T24WVT_20230306T133643,roboflow,sza_70_75,val,2020-10-03,14,SK,1.17,-1.20,True,False,False
S2A_MSIL1C_20201003T143041_N0500_R139_T24WVT_20230306T133643_r6400_c10496,S2A_MSIL1C_20201003T143041_N0500_R139_T24WVT_20230306T133643,roboflow,sza_70_75,test,2020-10-03,14,SK,1.17,-1.20,True,False,False
S2A_MSIL1C_20180918T141001_N0500_R053_T25WDR_20230707T155818_r8960_c10496,S2A_MSIL1C_20180918T141001_N0500_R053_T25WDR_20230707T155818,roboflow,sza_65_70,val,2018-09-18,14,KQ,0.50,3.20,True,True,True
S2B_MSIL1C_20211001T134859_N0500_R110_T25WEQ_20230112T231721_r0512_c6144,S2B_MSIL1C_20211001T134859_N0500_R110_T25WEQ_20230112T231721,roboflow,sza_70_75,val,2021-10-01,13,KQ,1.25,2.80,True,True,True
S2B_MSIL1C_20191104T140249_N0500_R010_T25WDR_20230525T120804_r8960_c10496,S2B_MSIL1C_20191104T140249_N0500_R010_T25WDR_20230525T120804,roboflow,sza_gt75,test,2019-11-04,14,KQ,0.32,-9.10,True,False,False
S2B_MSIL1C_20211001T134859_N0500_R110_T25WES_20230112T231721_r10240_c2816,S2B_MSIL1C_20211001T134859_N0500_R110_T25WES_20230112T231721,roboflow,sza_70_75,test,2021-10-01,13,KQ,1.25,2.80,True,True,True
fisser_0000,S2B_MSIL1C_20200830T135739_N0500_R010_T25WER_20230321T193340,fisser,sza_lt65,,2020-08-30,13,KQ,0.36,8.30,True,True,True
fisser_0039,S2B_MSIL1C_20200830T135739_N0500_R010_T25WER_20230321T193340,fisser,sza_lt65,,2020-08-30,13,KQ,0.36,8.30,True,True,True
fisser_0110,S2B_MSIL1C_20200830T135739_N0500_R010_T25WER_20230321T193340,fisser,sza_lt65,,2020-08-30,13,KQ,0.36,8.30,True,True,True
fisser_0149,S2B_MSIL1C_20200830T135739_N0500_R010_T25WER_20230321T193340,fisser,sza_lt65,,2020-08-30,13,KQ,0.36,8.30,True,True,True
fisser_0241,S2B_MSIL1C_20200830T135739_N0500_R010_T25WER_20230321T193340,fisser,sza_lt65,,2020-08-30,13,KQ,0.36,8.30,True,True,True
fisser_0358,S2B_MSIL1C_20200830T135739_N0500_R010_T25WER_20230321T193340,fisser,sza_lt65,,2020-08-30,13,KQ,0.36,8.30,True,True,True
fisser_0001,S2A_MSIL1C_20170831T140011_N0500_R010_T25WER_20230831T055412,fisser,sza_lt65,,2017-08-31,14,KQ,1.80,12.60,True,True,True
fisser_0005,S2A_MSIL1C_20170831T140011_N0500_R010_T25WER_20230831T055412,fisser,sza_lt65,,2017-08-31,14,KQ,1.80,12.60,True,True,True
fisser_0017,S2A_MSIL1C_20170831T140011_N0500_R010_T25WER_20230831T055412,fisser,sza_lt65,,2017-08-31,14,KQ,1.80,12.60,True,True,True
fisser_0032,S2A_MSIL1C_20170831T140011_N0500_R010_T25WER_20230831T055412,fisser,sza_lt65,,2017-08-31,14,KQ,1.80,12.60,True,True,True
fisser_0074,S2A_MSIL1C_20170831T140011_N0500_R010_T25WER_20230831T055412,fisser,sza_lt65,,2017-08-31,14,KQ,1.80,12.60,True,True,True
fisser_0089,S2A_MSIL1C_20170831T140011_N0500_R010_T25WER_20230831T055412,fisser,sza_lt65,,2017-08-31,14,KQ,1.80,12.60,True,True,True
fisser_0169,S2A_MSIL1C_20170831T140011_N0500_R010_T25WER_20230831T055412,fisser,sza_lt65,,2017-08-31,14,KQ,1.80,12.60,True,True,True
fisser_0178,S2A_MSIL1C_20170831T140011_N0500_R010_T25WER_20230831T055412,fisser,sza_lt65,,2017-08-31,14,KQ,1.80,12.60,True,True,True
fisser_0260,S2A_MSIL1C_20170831T140011_N0500_R010_T25WER_20230831T055412,fisser,sza_lt65,,2017-08-31,14,KQ,1.80,12.60,True,True,True
fisser_0340,S2A_MSIL1C_20170831T140011_N0500_R010_T25WER_20230831T055412,fisser,sza_lt65,,2017-08-31,14,KQ,1.80,12.60,True,True,True
fisser_0381,S2A_MSIL1C_20170831T140011_N0500_R010_T25WER_20230831T055412,fisser,sza_lt65,,2017-08-31,14,KQ,1.80,12.60,True,True,True
fisser_0002,S2A_MSIL1C_20190817T141951_N0500_R096_T24WWU_20230503T120828,fisser,sza_lt65,,2019-08-17,14,SK,2.97,4.40,True,True,True
fisser_0281,S2A_MSIL1C_20190817T141951_N0500_R096_T24WWU_20230503T120828,fisser,sza_lt65,,2019-08-17,14,SK,2.97,4.40,True,True,True
fisser_0003,S2A_MSIL1C_20210729T145921_N0500_R125_T22WES_20230122T163521,fisser,sza_lt65,,2021-07-29,14,SK,3.40,7.50,True,True,True
fisser_0019,S2A_MSIL1C_20210729T145921_N0500_R125_T22WES_20230122T163521,fisser,sza_lt65,,2021-07-29,14,SK,3.40,7.50,True,True,True
fisser_0086,S2A_MSIL1C_20210729T145921_N0500_R125_T22WES_20230122T163521,fisser,sza_lt65,,2021-07-29,14,SK,3.40,7.50,True,True,True
fisser_0091,S2A_MSIL1C_20210729T145921_N0500_R125_T22WES_20230122T163521,fisser,sza_lt65,,2021-07-29,14,SK,3.40,7.50,True,True,True
fisser_0176,S2A_MSIL1C_20210729T145921_N0500_R125_T22WES_20230122T163521,fisser,sza_lt65,,2021-07-29,14,SK,3.40,7.50,True,True,True
fisser_0184,S2A_MSIL1C_20210729T145921_N0500_R125_T22WES_20230122T163521,fisser,sza_lt65,,2021-07-29,14,SK,3.40,7.50,True,True,True
fisser_0188,S2A_MSIL1C_20210729T145921_N0500_R125_T22WES_20230122T163521,fisser,sza_lt65,,2021-07-29,14,SK,3.40,7.50,True,True,True
fisser_0256,S2A_MSIL1C_20210729T145921_N0500_R125_T22WES_20230122T163521,fisser,sza_lt65,,2021-07-29,14,SK,3.40,7.50,True,True,True
fisser_0284,S2A_MSIL1C_20210729T145921_N0500_R125_T22WES_20230122T163521,fisser,sza_lt65,,2021-07-29,14,SK,3.40,7.50,True,True,True
fisser_0289,S2A_MSIL1C_20210729T145921_N0500_R125_T22WES_20230122T163521,fisser,sza_lt65,,2021-07-29,14,SK,3.40,7.50,True,True,True
fisser_0291,S2A_MSIL1C_20210729T145921_N0500_R125_T22WES_20230122T163521,fisser,sza_lt65,,2021-07-29,14,SK,3.40,7.50,True,True,True
fisser_0344,S2A_MSIL1C_20210729T145921_N0500_R125_T22WES_20230122T163521,fisser,sza_lt65,,2021-07-29,14,SK,3.40,7.50,True,True,True
fisser_0379,S2A_MSIL1C_20210729T145921_N0500_R125_T22WES_20230122T163521,fisser,sza_lt65,,2021-07-29,14,SK,3.40,7.50,True,True,True
fisser_0384,S2A_MSIL1C_20210729T145921_N0500_R125_T22WES_20230122T163521,fisser,sza_lt65,,2021-07-29,14,SK,3.40,7.50,True,True,True
fisser_0391,S2A_MSIL1C_20210729T145921_N0500_R125_T22WES_20230122T163521,fisser,sza_lt65,,2021-07-29,14,SK,3.40,7.50,True,True,True
fisser_0004,S2A_MSIL1C_20210731T153911_N0500_R011_T22WDB_20230224T225255,fisser,sza_lt65,,2021-07-31,15,SK,1.22,9.90,True,True,True
fisser_0055,S2A_MSIL1C_20210731T153911_N0500_R011_T22WDB_20230224T225255,fisser,sza_lt65,,2021-07-31,15,SK,1.22,9.90,True,True,True
fisser_0006,S2B_MSIL1C_20190714T134739_N0500_R110_T25WER_20230528T040828,fisser,sza_lt65,,2019-07-14,13,KQ,0.61,9.50,True,True,True
fisser_0227,S2B_MSIL1C_20190714T134739_N0500_R110_T25WER_20230528T040828,fisser,sza_lt65,,2019-07-14,13,KQ,0.61,9.50,True,True,True
fisser_0238,S2B_MSIL1C_20190714T134739_N0500_R110_T25WER_20230528T040828,fisser,sza_lt65,,2019-07-14,13,KQ,0.61,9.50,True,True,True
fisser_0297,S2B_MSIL1C_20190714T134739_N0500_R110_T25WER_20230528T040828,fisser,sza_lt65,,2019-07-14,13,KQ,0.61,9.50,True,True,True
fisser_0380,S2B_MSIL1C_20190714T134739_N0500_R110_T25WER_20230528T040828,fisser,sza_lt65,,2019-07-14,13,KQ,0.61,9.50,True,True,True
fisser_0007,S2A_MSIL1C_20160725T145922_N0500_R125_T22WES_20231004T134617,fisser,sza_lt65,,2016-07-25,14,SK,2.36,6.60,True,True,True
fisser_0026,S2A_MSIL1C_20160725T145922_N0500_R125_T22WES_20231004T134617,fisser,sza_lt65,,2016-07-25,14,SK,2.36,6.60,True,True,True
fisser_0034,S2A_MSIL1C_20160725T145922_N0500_R125_T22WES_20231004T134617,fisser,sza_lt65,,2016-07-25,14,SK,2.36,6.60,True,True,True
fisser_0035,S2A_MSIL1C_20160725T145922_N0500_R125_T22WES_20231004T134617,fisser,sza_lt65,,2016-07-25,14,SK,2.36,6.60,True,True,True
fisser_0064,S2A_MSIL1C_20160725T145922_N0500_R125_T22WES_20231004T134617,fisser,sza_lt65,,2016-07-25,14,SK,2.36,6.60,True,True,True
fisser_0075,S2A_MSIL1C_20160725T145922_N0500_R125_T22WES_20231004T134617,fisser,sza_lt65,,2016-07-25,14,SK,2.36,6.60,True,True,True
fisser_0080,S2A_MSIL1C_20160725T145922_N0500_R125_T22WES_20231004T134617,fisser,sza_lt65,,2016-07-25,14,SK,2.36,6.60,True,True,True
fisser_0100,S2A_MSIL1C_20160725T145922_N0500_R125_T22WES_20231004T134617,fisser,sza_lt65,,2016-07-25,14,SK,2.36,6.60,True,True,True
fisser_0117,S2A_MSIL1C_20160725T145922_N0500_R125_T22WES_20231004T134617,fisser,sza_lt65,,2016-07-25,14,SK,2.36,6.60,True,True,True
fisser_0120,S2A_MSIL1C_20160725T145922_N0500_R125_T22WES_20231004T134617,fisser,sza_lt65,,2016-07-25,14,SK,2.36,6.60,True,True,True
fisser_0122,S2A_MSIL1C_20160725T145922_N0500_R125_T22WES_20231004T134617,fisser,sza_lt65,,2016-07-25,14,SK,2.36,6.60,True,True,True
fisser_0129,S2A_MSIL1C_20160725T145922_N0500_R125_T22WES_20231004T134617,fisser,sza_lt65,,2016-07-25,14,SK,2.36,6.60,True,True,True
fisser_0154,S2A_MSIL1C_20160725T145922_N0500_R125_T22WES_20231004T134617,fisser,sza_lt65,,2016-07-25,14,SK,2.36,6.60,True,True,True
fisser_0175,S2A_MSIL1C_20160725T145922_N0500_R125_T22WES_20231004T134617,fisser,sza_lt65,,2016-07-25,14,SK,2.36,6.60,True,True,True
fisser_0180,S2A_MSIL1C_20160725T145922_N0500_R125_T22WES_20231004T134617,fisser,sza_lt65,,2016-07-25,14,SK,2.36,6.60,True,True,True
fisser_0187,S2A_MSIL1C_20160725T145922_N0500_R125_T22WES_20231004T134617,fisser,sza_lt65,,2016-07-25,14,SK,2.36,6.60,True,True,True
fisser_0200,S2A_MSIL1C_20160725T145922_N0500_R125_T22WES_20231004T134617,fisser,sza_lt65,,2016-07-25,14,SK,2.36,6.60,True,True,True
fisser_0212,S2A_MSIL1C_20160725T145922_N0500_R125_T22WES_20231004T134617,fisser,sza_lt65,,2016-07-25,14,SK,2.36,6.60,True,True,True
fisser_0218,S2A_MSIL1C_20160725T145922_N0500_R125_T22WES_20231004T134617,fisser,sza_lt65,,2016-07-25,14,SK,2.36,6.60,True,True,True
fisser_0226,S2A_MSIL1C_20160725T145922_N0500_R125_T22WES_20231004T134617,fisser,sza_lt65,,2016-07-25,14,SK,2.36,6.60,True,True,True
fisser_0233,S2A_MSIL1C_20160725T145922_N0500_R125_T22WES_20231004T134617,fisser,sza_lt65,,2016-07-25,14,SK,2.36,6.60,True,True,True
fisser_0248,S2A_MSIL1C_20160725T145922_N0500_R125_T22WES_20231004T134617,fisser,sza_lt65,,2016-07-25,14,SK,2.36,6.60,True,True,True
fisser_0250,S2A_MSIL1C_20160725T145922_N0500_R125_T22WES_20231004T134617,fisser,sza_lt65,,2016-07-25,14,SK,2.36,6.60,True,True,True
fisser_0251,S2A_MSIL1C_20160725T145922_N0500_R125_T22WES_20231004T134617,fisser,sza_lt65,,2016-07-25,14,SK,2.36,6.60,True,True,True
fisser_0254,S2A_MSIL1C_20160725T145922_N0500_R125_T22WES_20231004T134617,fisser,sza_lt65,,2016-07-25,14,SK,2.36,6.60,True,True,True
fisser_0267,S2A_MSIL1C_20160725T145922_N0500_R125_T22WES_20231004T134617,fisser,sza_lt65,,2016-07-25,14,SK,2.36,6.60,True,True,True
fisser_0319,S2A_MSIL1C_20160725T145922_N0500_R125_T22WES_20231004T134617,fisser,sza_lt65,,2016-07-25,14,SK,2.36,6.60,True,True,True
fisser_0324,S2A_MSIL1C_20160725T145922_N0500_R125_T22WES_20231004T134617,fisser,sza_lt65,,2016-07-25,14,SK,2.36,6.60,True,True,True
fisser_0325,S2A_MSIL1C_20160725T145922_N0500_R125_T22WES_20231004T134617,fisser,sza_lt65,,2016-07-25,14,SK,2.36,6.60,True,True,True
fisser_0326,S2A_MSIL1C_20160725T145922_N0500_R125_T22WES_20231004T134617,fisser,sza_lt65,,2016-07-25,14,SK,2.36,6.60,True,True,True
fisser_0327,S2A_MSIL1C_20160725T145922_N0500_R125_T22WES_20231004T134617,fisser,sza_lt65,,2016-07-25,14,SK,2.36,6.60,True,True,True
fisser_0371,S2A_MSIL1C_20160725T145922_N0500_R125_T22WES_20231004T134617,fisser,sza_lt65,,2016-07-25,14,SK,2.36,6.60,True,True,True
fisser_0377,S2A_MSIL1C_20160725T145922_N0500_R125_T22WES_20231004T134617,fisser,sza_lt65,,2016-07-25,14,SK,2.36,6.60,True,True,True
fisser_0383,S2A_MSIL1C_20160725T145922_N0500_R125_T22WES_20231004T134617,fisser,sza_lt65,,2016-07-25,14,SK,2.36,6.60,True,True,True
fisser_0386,S2A_MSIL1C_20160725T145922_N0500_R125_T22WES_20231004T134617,fisser,sza_lt65,,2016-07-25,14,SK,2.36,6.60,True,True,True
fisser_0008,S2B_MSIL1C_20200827T134729_N0500_R110_T25WER_20230402T232045,fisser,sza_lt65,,2020-08-27,13,KQ,0.50,7.40,True,True,True
fisser_0046,S2B_MSIL1C_20200827T134729_N0500_R110_T25WER_20230402T232045,fisser,sza_lt65,,2020-08-27,13,KQ,0.50,7.40,True,True,True
fisser_0147,S2B_MSIL1C_20200827T134729_N0500_R110_T25WER_20230402T232045,fisser,sza_lt65,,2020-08-27,13,KQ,0.50,7.40,True,True,True
fisser_0152,S2B_MSIL1C_20200827T134729_N0500_R110_T25WER_20230402T232045,fisser,sza_lt65,,2020-08-27,13,KQ,0.50,7.40,True,True,True
fisser_0159,S2B_MSIL1C_20200827T134729_N0500_R110_T25WER_20230402T232045,fisser,sza_lt65,,2020-08-27,13,KQ,0.50,7.40,True,True,True
fisser_0266,S2B_MSIL1C_20200827T134729_N0500_R110_T25WER_20230402T232045,fisser,sza_lt65,,2020-08-27,13,KQ,0.50,7.40,True,True,True
fisser_0322,S2B_MSIL1C_20200827T134729_N0500_R110_T25WER_20230402T232045,fisser,sza_lt65,,2020-08-27,13,KQ,0.50,7.40,True,True,True
fisser_0009,S2B_MSIL1C_20200704T140739_N0500_R053_T24WWU_20230320T152013,fisser,sza_lt65,,2020-07-04,14,SK,1.50,2.60,True,True,True
fisser_0172,S2B_MSIL1C_20200704T140739_N0500_R053_T24WWU_20230320T152013,fisser,sza_lt65,,2020-07-04,14,SK,1.50,2.60,True,True,True
fisser_0206,S2B_MSIL1C_20200704T140739_N0500_R053_T24WWU_20230320T152013,fisser,sza_lt65,,2020-07-04,14,SK,1.50,2.60,True,True,True
fisser_0288,S2B_MSIL1C_20200704T140739_N0500_R053_T24WWU_20230320T152013,fisser,sza_lt65,,2020-07-04,14,SK,1.50,2.60,True,True,True
fisser_0375,S2B_MSIL1C_20200704T140739_N0500_R053_T24WWU_20230320T152013,fisser,sza_lt65,,2020-07-04,14,SK,1.50,2.60,True,True,True
fisser_0010,S2B_MSIL1C_20170809T141009_N0500_R053_T24WWU_20230804T231749,fisser,sza_lt65,,2017-08-09,14,SK,1.78,3.30,True,True,True
fisser_0061,S2B_MSIL1C_20170809T141009_N0500_R053_T24WWU_20230804T231749,fisser,sza_lt65,,2017-08-09,14,SK,1.78,3.30,True,True,True
fisser_0182,S2B_MSIL1C_20170809T141009_N0500_R053_T24WWU_20230804T231749,fisser,sza_lt65,,2017-08-09,14,SK,1.78,3.30,True,True,True
fisser_0305,S2B_MSIL1C_20170809T141009_N0500_R053_T24WWU_20230804T231749,fisser,sza_lt65,,2017-08-09,14,SK,1.78,3.30,True,True,True
fisser_0350,S2B_MSIL1C_20170809T141009_N0500_R053_T24WWU_20230804T231749,fisser,sza_lt65,,2017-08-09,14,SK,1.78,3.30,True,True,True
fisser_0011,S2A_MSIL1C_20180721T151911_N0500_R068_T22WDC_20230713T225440,fisser,sza_lt65,,2018-07-21,15,SK,2.08,3.50,True,True,True
fisser_0012,S2A_MSIL1C_20210817T152911_N0500_R111_T22WDB_20230117T070154,fisser,sza_lt65,,2021-08-17,15,SK,1.77,5.40,True,True,True
fisser_0106,S2A_MSIL1C_20210817T152911_N0500_R111_T22WDB_20230117T070154,fisser,sza_lt65,,2021-08-17,15,SK,1.77,5.40,True,True,True
fisser_0183,S2A_MSIL1C_20210817T152911_N0500_R111_T22WDB_20230117T070154,fisser,sza_lt65,,2021-08-17,15,SK,1.77,5.40,True,True,True
fisser_0013,S2B_MSIL1C_20230709T140739_N0509_R053_T24WWU_20230709T161152,fisser,sza_lt65,,2023-07-09,14,SK,2.58,1.60,True,True,True
fisser_0018,S2B_MSIL1C_20230709T140739_N0509_R053_T24WWU_20230709T161152,fisser,sza_lt65,,2023-07-09,14,SK,2.58,1.60,True,True,True
fisser_0056,S2B_MSIL1C_20230709T140739_N0509_R053_T24WWU_20230709T161152,fisser,sza_lt65,,2023-07-09,14,SK,2.58,1.60,True,True,True
fisser_0092,S2B_MSIL1C_20230709T140739_N0509_R053_T24WWU_20230709T161152,fisser,sza_lt65,,2023-07-09,14,SK,2.58,1.60,True,True,True
fisser_0222,S2B_MSIL1C_20230709T140739_N0509_R053_T24WWU_20230709T161152,fisser,sza_lt65,,2023-07-09,14,SK,2.58,1.60,True,True,True
fisser_0014,S2B_MSIL1C_20170730T141009_N0500_R053_T25WES_20230901T040701,fisser,sza_lt65,,2017-07-30,14,KQ,0.32,12.20,True,True,True
fisser_0015,S2A_MSIL1C_20160923T145932_N0500_R125_T22WES_20231006T022513,fisser,sza_lt65,,2016-09-23,14,SK,2.01,4.80,True,True,True
fisser_0023,S2A_MSIL1C_20160923T145932_N0500_R125_T22WES_20231006T022513,fisser,sza_lt65,,2016-09-23,14,SK,2.01,4.80,True,True,True
fisser_0027,S2A_MSIL1C_20160923T145932_N0500_R125_T22WES_20231006T022513,fisser,sza_lt65,,2016-09-23,14,SK,2.01,4.80,True,True,True
fisser_0028,S2A_MSIL1C_20160923T145932_N0500_R125_T22WES_20231006T022513,fisser,sza_lt65,,2016-09-23,14,SK,2.01,4.80,True,True,True
fisser_0031,S2A_MSIL1C_20160923T145932_N0500_R125_T22WES_20231006T022513,fisser,sza_lt65,,2016-09-23,14,SK,2.01,4.80,True,True,True
fisser_0033,S2A_MSIL1C_20160923T145932_N0500_R125_T22WES_20231006T022513,fisser,sza_lt65,,2016-09-23,14,SK,2.01,4.80,True,True,True
fisser_0084,S2A_MSIL1C_20160923T145932_N0500_R125_T22WES_20231006T022513,fisser,sza_lt65,,2016-09-23,14,SK,2.01,4.80,True,True,True
fisser_0093,S2A_MSIL1C_20160923T145932_N0500_R125_T22WES_20231006T022513,fisser,sza_lt65,,2016-09-23,14,SK,2.01,4.80,True,True,True
fisser_0142,S2A_MSIL1C_20160923T145932_N0500_R125_T22WES_20231006T022513,fisser,sza_lt65,,2016-09-23,14,SK,2.01,4.80,True,True,True
fisser_0146,S2A_MSIL1C_20160923T145932_N0500_R125_T22WES_20231006T022513,fisser,sza_lt65,,2016-09-23,14,SK,2.01,4.80,True,True,True
fisser_0153,S2A_MSIL1C_20160923T145932_N0500_R125_T22WES_20231006T022513,fisser,sza_lt65,,2016-09-23,14,SK,2.01,4.80,True,True,True
fisser_0162,S2A_MSIL1C_20160923T145932_N0500_R125_T22WES_20231006T022513,fisser,sza_lt65,,2016-09-23,14,SK,2.01,4.80,True,True,True
fisser_0177,S2A_MSIL1C_20160923T145932_N0500_R125_T22WES_20231006T022513,fisser,sza_lt65,,2016-09-23,14,SK,2.01,4.80,True,True,True
fisser_0181,S2A_MSIL1C_20160923T145932_N0500_R125_T22WES_20231006T022513,fisser,sza_lt65,,2016-09-23,14,SK,2.01,4.80,True,True,True
fisser_0191,S2A_MSIL1C_20160923T145932_N0500_R125_T22WES_20231006T022513,fisser,sza_lt65,,2016-09-23,14,SK,2.01,4.80,True,True,True
fisser_0235,S2A_MSIL1C_20160923T145932_N0500_R125_T22WES_20231006T022513,fisser,sza_lt65,,2016-09-23,14,SK,2.01,4.80,True,True,True
fisser_0243,S2A_MSIL1C_20160923T145932_N0500_R125_T22WES_20231006T022513,fisser,sza_lt65,,2016-09-23,14,SK,2.01,4.80,True,True,True
fisser_0246,S2A_MSIL1C_20160923T145932_N0500_R125_T22WES_20231006T022513,fisser,sza_lt65,,2016-09-23,14,SK,2.01,4.80,True,True,True
fisser_0255,S2A_MSIL1C_20160923T145932_N0500_R125_T22WES_20231006T022513,fisser,sza_lt65,,2016-09-23,14,SK,2.01,4.80,True,True,True
fisser_0257,S2A_MSIL1C_20160923T145932_N0500_R125_T22WES_20231006T022513,fisser,sza_lt65,,2016-09-23,14,SK,2.01,4.80,True,True,True
fisser_0279,S2A_MSIL1C_20160923T145932_N0500_R125_T22WES_20231006T022513,fisser,sza_lt65,,2016-09-23,14,SK,2.01,4.80,True,True,True
fisser_0280,S2A_MSIL1C_20160923T145932_N0500_R125_T22WES_20231006T022513,fisser,sza_lt65,,2016-09-23,14,SK,2.01,4.80,True,True,True
fisser_0294,S2A_MSIL1C_20160923T145932_N0500_R125_T22WES_20231006T022513,fisser,sza_lt65,,2016-09-23,14,SK,2.01,4.80,True,True,True
